"status","http_status","title","url","final_url","directory","content_scope","filtered_blocks","image_count","failed_images","error"
"ok","200","Virtuelle KI-Agenten: Digitale Helfer erforschen neue Möglichkeiten - Discovaz","https://www.discovaz.com/dsr?q=erforschung+virtueller+ki-agenten&de=mobile&arq=ai+virtueller+agent&pub=vps_scraper&rac=erforschung+virtueller+ki-agenten+mchten+sie+ihren+eigenen+virtuellen+ki-agenten+erstellen+ki-agenten+bieten+mglicherweise+weitaus+mehr+mglichkeiten+als+viele+glauben+neugierig+geworden+entdecken+sie+relevante+informationen+ber+virtuelle+ki-agenten+auf+der+website+lesen+sie+mehr+ber+ki-gesttzte+virtuelle+agenten+ai+virtueller+agent&asid=a1_ch3961&terms=&locale=de_DE&ad_id=0","https://www.discovaz.com/dsr?q=erforschung+virtueller+ki-agenten&de=mobile&arq=ai+virtueller+agent&pub=vps_scraper&rac=erforschung+virtueller+ki-agenten+mchten+sie+ihren+eigenen+virtuellen+ki-agenten+erstellen+ki-agenten+bieten+mglicherweise+weitaus+mehr+mglichkeiten+als+viele+glauben+neugierig+geworden+entdecken+sie+relevante+informationen+ber+virtuelle+ki-agenten+auf+der+website+lesen+sie+mehr+ber+ki-gesttzte+virtuelle+agenten+ai+virtueller+agent&asid=a1_ch3961&terms=&locale=de_DE&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\986fa3774e9c","body","3","2","0",
"ok","200","Erhalten Sie Einblicke in das Zugangskontrollsystem: Sicherheit im Jahr 2026 - Discovaz","https://www.discovaz.com/dsr?q=erhalten%20sie%20einblicke%20in%20das%20zugangskontrollsystem&arq=zugangskontrollsystem&pub=vps_scraper&rac=erhalten+sie+einblicke+in+das+zugangskontrollsystem+beginne+mehr+uber+zugangskontrollsystem+zu+lernen+zugangskontrollsystem&asid=a1_ch8972&terms=&locale=de_DE&ad_id=0","https://www.discovaz.com/dsr?q=erhalten%20sie%20einblicke%20in%20das%20zugangskontrollsystem&arq=zugangskontrollsystem&pub=vps_scraper&rac=erhalten+sie+einblicke+in+das+zugangskontrollsystem+beginne+mehr+uber+zugangskontrollsystem+zu+lernen+zugangskontrollsystem&asid=a1_ch8972&terms=&locale=de_DE&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\ab9cf56bfe53","body","3","2","0",
"ok","200","A Friendly Look at Custom Construction Software for Modern Builders - Discovaz","https://www.discovaz.com/dsr?q=explore%20more%20about%20custom%20construction%20software&arq=custom+construction+software&pub=vps_scraper&rac=explore+more+about+custom+construction+software+custom+construction+software&asid=a1_ch10313&terms=custom+construction+software&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=explore%20more%20about%20custom%20construction%20software&arq=custom+construction+software&pub=vps_scraper&rac=explore+more+about+custom+construction+software+custom+construction+software&asid=a1_ch10313&terms=custom+construction+software&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\cc4e90abc98c","body","3","2","0",
"ok","200","Exploring AI virtual agents: revolutionizing customer interaction - Discovaz","https://www.discovaz.com/dsr?q=exploring%20ai%20virtual%20agents&arq=ai+virtual+agent&pub=vps_scraper&rac=exploring+ai+virtual+agents+ai+virtual+agent&asid=a1_ch8143&terms=ai+virtual+agent&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=exploring%20ai%20virtual%20agents&arq=ai+virtual+agent&pub=vps_scraper&rac=exploring+ai+virtual+agents+ai+virtual+agent&asid=a1_ch8143&terms=ai+virtual+agent&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\99dc848508f2","body","3","2","0",
"ok","200","Exploring AI virtual agents: revolutionizing customer interaction - Discovaz","https://www.discovaz.com/dsr?q=exploring%20ai%20virtual%20agents&arq=ai+virtual+agent&pub=vps_scraper&rac=exploring+ai+virtual+agents+ai+virtual+agent&asid=a1_ch8149&terms=ai+virtual+agent&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=exploring%20ai%20virtual%20agents&arq=ai+virtual+agent&pub=vps_scraper&rac=exploring+ai+virtual+agents+ai+virtual+agent&asid=a1_ch8149&terms=ai+virtual+agent&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\104913f23349","body","3","2","0",
"ok","200","Exploring AI virtual agents: revolutionizing customer interaction - Discovaz","https://www.discovaz.com/dsr?q=exploring%20ai%20virtual%20agents&arq=ai+virtual+agent&pub=vps_scraper&rac=exploring+ai+virtual+agents+ai+virtual+agent&asid=a1_ch8260&terms=ai+virtual+agent&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=exploring%20ai%20virtual%20agents&arq=ai+virtual+agent&pub=vps_scraper&rac=exploring+ai+virtual+agents+ai+virtual+agent&asid=a1_ch8260&terms=ai+virtual+agent&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\634e09a84534","body","3","2","0",
"ok","200","Exploring construction software: tools for modern builders - Discovaz","https://www.discovaz.com/dsr?q=exploring%20construction%20software&arq=construction+software&pub=vps_scraper&rac=exploring+construction+software+want+to+create+your+own+dream+house+with+construction+software+creating+entire+houses+might+be+easy+and+fun+unleash+your+creativity+and+your+ideal+room+may+become+reality+learn+more+about+construction+software+start+learning+about+construction+software+construction+software&asid=a1_ch10374&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=exploring%20construction%20software&arq=construction+software&pub=vps_scraper&rac=exploring+construction+software+want+to+create+your+own+dream+house+with+construction+software+creating+entire+houses+might+be+easy+and+fun+unleash+your+creativity+and+your+ideal+room+may+become+reality+learn+more+about+construction+software+start+learning+about+construction+software+construction+software&asid=a1_ch10374&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\fbfb488f31ef","body","3","2","0",
"ok","200","Exploring Custom Build Software for Your Growing Business - Discovaz","https://www.discovaz.com/dsr?q=exploring%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=exploring+custom+build+software+custom+build+software&asid=a1_ch8944&terms=custom+build+software&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=exploring%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=exploring+custom+build+software+custom+build+software&asid=a1_ch8944&terms=custom+build+software&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\9d4ecd2b0eb2","body","3","2","0",
"ok","200","Exploring Custom Build Software for Your Growing Business - Discovaz","https://www.discovaz.com/dsr?q=exploring%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=exploring+custom+build+software+custom+build+software&asid=a1_ch8945&terms=custom+build+software&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=exploring%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=exploring+custom+build+software+custom+build+software&asid=a1_ch8945&terms=custom+build+software&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\794c9fec000f","body","3","2","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=exploring%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=exploring+custom+build+software+custom+build+software&asid=a1_ch8946&terms=custom+build+software&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=exploring%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=exploring+custom+build+software+custom+build+software&asid=a1_ch8946&terms=custom+build+software&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\55c78b16efd7","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=exploring%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=exploring+custom+build+software+custom+build+software&asid=a1_ch9005&terms=custom+build+software&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=exploring%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=exploring+custom+build+software+custom+build+software&asid=a1_ch9005&terms=custom+build+software&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\fdb3d8631c26","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=exploring%20hospital%20pharmacy%20logistics%20jobs&arq=hospital+pharmacy+logistics+jobs&pub=vps_scraper&rac=exploring+hospital+pharmacy+logistics+jobs+hospital+pharmacy+logistics+jobs&asid=a1_ch10517&terms=hospital+pharmacy+logistics+jobs&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=exploring%20hospital%20pharmacy%20logistics%20jobs&arq=hospital+pharmacy+logistics+jobs&pub=vps_scraper&rac=exploring+hospital+pharmacy+logistics+jobs+hospital+pharmacy+logistics+jobs&asid=a1_ch10517&terms=hospital+pharmacy+logistics+jobs&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\79553711adf8","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=exploring%20medical%20software%202026&arq=medical+software+2026&pub=vps_scraper&rac=exploring+medical+software+2026+medical+software+2026&asid=a1_ch7077&terms=medical+software+2026&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=exploring%20medical%20software%202026&arq=medical+software+2026&pub=vps_scraper&rac=exploring+medical+software+2026+medical+software+2026&asid=a1_ch7077&terms=medical+software+2026&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\5d915a0720d5","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=exploring%20medical%20software%202026&arq=medical+software+2026&pub=vps_scraper&rac=exploring+medical+software+2026+medical+software+2026&asid=a1_ch7273&terms=medical+software+2026&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=exploring%20medical%20software%202026&arq=medical+software+2026&pub=vps_scraper&rac=exploring+medical+software+2026+medical+software+2026&asid=a1_ch7273&terms=medical+software+2026&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\e1d9401d49ac","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=exploring%20medical%20software%202026&arq=medical+software+2026&pub=vps_scraper&rac=exploring+medical+software+2026+medical+software+2026&asid=a1_ch7275&terms=medical+software+2026&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=exploring%20medical%20software%202026&arq=medical+software+2026&pub=vps_scraper&rac=exploring+medical+software+2026+medical+software+2026&asid=a1_ch7275&terms=medical+software+2026&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\d51e69c590cb","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=exploring%20medical%20software%202026&arq=medical+software+2026&pub=vps_scraper&rac=exploring+medical+software+2026+medical+software+2026&asid=a1_ch7276&terms=medical+software+2026&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=exploring%20medical%20software%202026&arq=medical+software+2026&pub=vps_scraper&rac=exploring+medical+software+2026+medical+software+2026&asid=a1_ch7276&terms=medical+software+2026&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\d5ebf5a3a990","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=exploring%20medical%20software%202026&arq=medical+software+2026&pub=vps_scraper&rac=exploring+medical+software+2026+read+more+info+on+medical+software+2026+medical+software+2026&asid=a1_ch6962&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=exploring%20medical%20software%202026&arq=medical+software+2026&pub=vps_scraper&rac=exploring+medical+software+2026+read+more+info+on+medical+software+2026+medical+software+2026&asid=a1_ch6962&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\b1c082a61616","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=exploring%20medical%20software%202026&arq=medical+software+2026&pub=vps_scraper&rac=exploring+medical+software+2026+read+more+info+on+medical+software+2026+medical+software+2026&asid=a1_ch7301&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=exploring%20medical%20software%202026&arq=medical+software+2026&pub=vps_scraper&rac=exploring+medical+software+2026+read+more+info+on+medical+software+2026+medical+software+2026&asid=a1_ch7301&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\761ac0cf82bd","document-fallback","0","1","0",
"ok","200","Exploring AI virtual agents: revolutionizing customer interaction - Discovaz","https://www.discovaz.com/dsr?q=exploring+ai+virtual+agents&de=mobile&arq=ai+virtual+agent&pub=vps_scraper&rac=exploring+ai+virtual+agents+want+to+create+your+own+ai+virtual+agent+ai+agents+may+offer+way+more+possibilities+than+many+realize+curious+explore+relevant+info+about+ai+virtual+agents+on+the+website+explore+relevant+info+about+ai+ai+virtual+agents+on+the+website&asid=a1_ch4989&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=exploring+ai+virtual+agents&de=mobile&arq=ai+virtual+agent&pub=vps_scraper&rac=exploring+ai+virtual+agents+want+to+create+your+own+ai+virtual+agent+ai+agents+may+offer+way+more+possibilities+than+many+realize+curious+explore+relevant+info+about+ai+virtual+agents+on+the+website+explore+relevant+info+about+ai+ai+virtual+agents+on+the+website&asid=a1_ch4989&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\b1d697240dda","body","3","2","0",
"ok","200","General Knowledge of Buy Now Pay Later Smart TV Options in 2026 - Discovaz","https://www.discovaz.com/dsr?q=general%20knowledge%20of%20buy%20now%20pay%20later%20smart%20tv&arq=buy+now+pay+later+smart+tv&pub=vps_scraper&rac=general+knowledge+of+buy+now+pay+later+smart+tv+buy+now+pay+later+smart+tv&asid=a1_ch10184&terms=buy+now+pay+later+smart+tv&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=general%20knowledge%20of%20buy%20now%20pay%20later%20smart%20tv&arq=buy+now+pay+later+smart+tv&pub=vps_scraper&rac=general+knowledge+of+buy+now+pay+later+smart+tv+buy+now+pay+later+smart+tv&asid=a1_ch10184&terms=buy+now+pay+later+smart+tv&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\42145ba5e0f2","body","3","2","0",
"ok","200","The Friendly World of Boxes and Bottles: General Knowledge of Packaging Industry - Discovaz","https://www.discovaz.com/dsr?q=general%20knowledge%20of%20packaging%20industry%20&arq=packaging+industry&pub=vps_scraper&rac=general+knowledge+of+packaging+industry+start+learning+about+packaging+industry+packaging+industry&asid=a1_ch10320&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=general%20knowledge%20of%20packaging%20industry%20&arq=packaging+industry&pub=vps_scraper&rac=general+knowledge+of+packaging+industry+start+learning+about+packaging+industry+packaging+industry&asid=a1_ch10320&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\689d8c081549","body","3","2","0",
"ok","200","SME Phone Packages Explained: Types, Features, and Costs - Discovaz","https://www.discovaz.com/dsr?q=general+knowledge+of+sme+phone+packages&de=mobile&arq=sme+phone+packages&pub=vps_scraper&rac=general+knowledge+of+sme+phone+packages+sme+phone+packages&asid=a1_ch5325&terms=sme+phone+packages&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=general+knowledge+of+sme+phone+packages&de=mobile&arq=sme+phone+packages&pub=vps_scraper&rac=general+knowledge+of+sme+phone+packages+sme+phone+packages&asid=a1_ch5325&terms=sme+phone+packages&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\f3ce8cac17d6","body","3","2","0",
"ok","200","How to Get Powerful Insights on Application Security - Discovaz","https://www.discovaz.com/dsr?q=get%20insights%20on%20application%20security&arq=application+security&pub=vps_scraper&rac=get+insights+on+application+security+start+learning+about+application+security+posture+application+security&asid=a1_ch9161&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=get%20insights%20on%20application%20security&arq=application+security&pub=vps_scraper&rac=get+insights+on+application+security+start+learning+about+application+security+posture+application+security&asid=a1_ch9161&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\7ee26ea0f116","body","3","2","0",
"ok","200","Get Insights on Create AI Agent: Costs, Myths and the Smarter Fix - Discovaz","https://www.discovaz.com/dsr?q=get%20insights%20on%20create%20ai%20agent&arq=create+ai+agent&pub=vps_scraper&rac=get+insights+on+create+ai+agent+start+learning+about+create+ai+agent+create+ai+agent&asid=a1_ch10332&terms=create+ai+agent&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=get%20insights%20on%20create%20ai%20agent&arq=create+ai+agent&pub=vps_scraper&rac=get+insights+on+create+ai+agent+start+learning+about+create+ai+agent+create+ai+agent&asid=a1_ch10332&terms=create+ai+agent&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\ab94be0c1df4","body","3","2","0",
"ok","200","Get Powerful Insights From Custom Construction Software - Discovaz","https://www.discovaz.com/dsr?q=get%20insights%20on%20custom%20construction%20software&arq=custom+construction+software&pub=vps_scraper&rac=get+insights+on+custom+construction+software+custom+construction+software&asid=a1_ch10309&terms=custom+construction+software&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=get%20insights%20on%20custom%20construction%20software&arq=custom+construction+software&pub=vps_scraper&rac=get+insights+on+custom+construction+software+custom+construction+software&asid=a1_ch10309&terms=custom+construction+software&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\65c9b7f90796","body","3","2","0",
"ok","200","Want To Start A Business From Home? Simple Insights To Get You Going - Discovaz","https://www.discovaz.com/dsr?q=get%20insights%20on%20i%20want%20start%20business%20from%20home&arq=i+want+start+business+from+home&pub=vps_scraper&rac=get+insights+on+i+want+start+business+from+home+start+learning+about+want+start+business+from+home+i+want+start+business+from+home&asid=a1_ch9300&terms=i+want+start+business+from+home&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=get%20insights%20on%20i%20want%20start%20business%20from%20home&arq=i+want+start+business+from+home&pub=vps_scraper&rac=get+insights+on+i+want+start+business+from+home+start+learning+about+want+start+business+from+home+i+want+start+business+from+home&asid=a1_ch9300&terms=i+want+start+business+from+home&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\d699d02afb1c","body","3","2","0",
"ok","200","Get Insights on Oil Rigs Work: Your High-Paying Career Path in 2026 - Discovaz","https://www.discovaz.com/dsr?q=get%20insights%20on%20oil%20rigs%20work&arq=oil+rigs+work&pub=vps_scraper&rac=get+insights+on+oil+rigs+work+start+learning+about+oil+rigs+work+oil+rigs+work&asid=a1_ch10567&terms=oil+rigs+work&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=get%20insights%20on%20oil%20rigs%20work&arq=oil+rigs+work&pub=vps_scraper&rac=get+insights+on+oil+rigs+work+start+learning+about+oil+rigs+work+oil+rigs+work&asid=a1_ch10567&terms=oil+rigs+work&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\7a8e1d3c5037","body","3","2","0",
"ok","200","Get Insights on SME Phone Packages: Simple Modern Business Guide - Discovaz","https://www.discovaz.com/dsr?q=get%20insights%20on%20sme%20phone%20packages&arq=sme+phone+packages&pub=vps_scraper&rac=get+insights+on+sme+phone+packages+start+learning+about+sme+phone+packages+sme+phone+packages&asid=a1_ch10194&terms=sme+phone+packages&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=get%20insights%20on%20sme%20phone%20packages&arq=sme+phone+packages&pub=vps_scraper&rac=get+insights+on+sme+phone+packages+start+learning+about+sme+phone+packages+sme+phone+packages&asid=a1_ch10194&terms=sme+phone+packages&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\acec1539b500","body","3","2","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=get+an+overview+of+3d+design+and+animation&de=m&arq=3d+design+and+animation&pub=google.com&rac=get+an+overview+of+3d+design+and+animation+learn+related+info+about+3d+design+and+animation+3d+design+and+animation&asid=b14_ch139&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=get+an+overview+of+3d+design+and+animation&de=m&arq=3d+design+and+animation&pub=google.com&rac=get+an+overview+of+3d+design+and+animation+learn+related+info+about+3d+design+and+animation+3d+design+and+animation&asid=b14_ch139&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\f4bf62620ac9","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=get+insights+on+employee+recruitment+platforms&de=mobile&arq=employee+recruitment+platforms&pub=vps_scraper&rac=get+insights+on+employee+recruitment+platforms+start+learning+about+employee+recruitment+platforms+employee+recruitment+platforms&asid=a1_ch1592&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=get+insights+on+employee+recruitment+platforms&de=mobile&arq=employee+recruitment+platforms&pub=vps_scraper&rac=get+insights+on+employee+recruitment+platforms+start+learning+about+employee+recruitment+platforms+employee+recruitment+platforms&asid=a1_ch1592&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\78ebe228e391","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=get+insights+on+online+advertising&de=mobile&arq=online+advertising&pub=vps_scraper&rac=get+insights+on+online+advertising+read+related+info+about+online+advertising+online+advertising&asid=a1_ch2886&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=get+insights+on+online+advertising&de=mobile&arq=online+advertising&pub=vps_scraper&rac=get+insights+on+online+advertising+read+related+info+about+online+advertising+online+advertising&asid=a1_ch2886&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\7709f89c29da","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=get+insights+on+phone+bundles&de=mobile&arq=phone+bundles&pub=vps_scraper&rac=get+insights+on+phone+bundles+read+more+info+on+phone+bundles+phone+bundles&asid=a1_ch3132&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=get+insights+on+phone+bundles&de=mobile&arq=phone+bundles&pub=vps_scraper&rac=get+insights+on+phone+bundles+read+more+info+on+phone+bundles+phone+bundles&asid=a1_ch3132&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\ba60762bc670","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=get+insights+on+phone+packages+for+smbs&de=m&arq=phone+packages+for+smbs&pub=google.com&rac=get+insights+on+phone+packages+for+smbs+read+more+info+phone+packages+phone+packages+for+smbs&asid=b15_ch53&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=get+insights+on+phone+packages+for+smbs&de=m&arq=phone+packages+for+smbs&pub=google.com&rac=get+insights+on+phone+packages+for+smbs+read+more+info+phone+packages+phone+packages+for+smbs&asid=b15_ch53&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\c07773cd0abb","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=get+insights+on+sme+phone+packages&de=mobile&arq=sme+phone+packages&pub=google&rac=get+insights+on+sme+phone+packages,start+learning+about+sme+phone+packages,sme+phone+packages&asid=a1_ch527&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=get+insights+on+sme+phone+packages&de=mobile&arq=sme+phone+packages&pub=google&rac=get+insights+on+sme+phone+packages,start+learning+about+sme+phone+packages,sme+phone+packages&asid=a1_ch527&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\87e4a24fea6d","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=how%20to%20do%20trading%20online&arq=start+trading+in+roblox&pub=vps_scraper&rac=how+to+do+trading+online+start+learning+about+start+trading+in+roblox+start+trading+in+roblox&asid=a1_ch10203&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=how%20to%20do%20trading%20online&arq=start+trading+in+roblox&pub=vps_scraper&rac=how+to+do+trading+online+start+learning+about+start+trading+in+roblox+start+trading+in+roblox&asid=a1_ch10203&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\5cc882bda8bf","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=how%20to%20start%20working%20as%20a%20security%20guard&arq=security+guard+job&pub=vps_scraper&rac=how+to+start+working+as+a+security+guard+read+more+info+about+security+guard+job+security+guard+job&asid=a1_ch6803&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=how%20to%20start%20working%20as%20a%20security%20guard&arq=security+guard+job&pub=vps_scraper&rac=how+to+start+working+as+a+security+guard+read+more+info+about+security+guard+job+security+guard+job&asid=a1_ch6803&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\0e8d35c9442c","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=how+create+design+using+construction+software&de=mobile&arq=create+your+design+using+construction+software&pub=vps_scraper&rac=how+create+design+using+construction+software+start+learning+about+create+your+design+using+construction+software+create+your+design+using+construction+software&asid=a1_ch5634&terms=create+your+design+using+construction+software&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=how+create+design+using+construction+software&de=mobile&arq=create+your+design+using+construction+software&pub=vps_scraper&rac=how+create+design+using+construction+software+start+learning+about+create+your+design+using+construction+software+create+your+design+using+construction+software&asid=a1_ch5634&terms=create+your+design+using+construction+software&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\1c45aa8489ff","document-fallback","0","1","0",
"ok","200","Sell More Products from Your Inbox: A Simple Email Plan - Discovaz","https://www.discovaz.com/dsr?q=how+to+get+products+through+email+marketing&de=mobile&arq=email+marketing+products&pub=vps_scraper&rac=how+to+get+products+through+email+marketing+start+learning+about+getting+products+via+email+marketing+email+marketing+products&asid=a1_ch3617&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=how+to+get+products+through+email+marketing&de=mobile&arq=email+marketing+products&pub=vps_scraper&rac=how+to+get+products+through+email+marketing+start+learning+about+getting+products+via+email+marketing+email+marketing+products&asid=a1_ch3617&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\6ed6a80265b6","body","3","2","0",
