日期,站点,Location,AD Content,LP Title,LP URL,视频链接,频道,播放量,点赞量,发布时间,平台,格式
2026/7/13,discovaz.com,FR IT,Learn more here. learn about AI Virtual Agents,Understanding AI virtual agents: Transforming communication - Discovaz,https://www.discovaz.com/dsr?q=learn%20more%20about%20ai%20virtual%20agents&arq=ai+virtual+agents&pub={placement}&rac=learn+more+about+ai+virtual+agents+want+an+ai+agent+thats+truly+yours+the+possibilities+might+be+bigger+than+you+think+you+may+be+surprised+see+whats+possible+learn+more+about+ai+virtual+agents+start+learning+about+ai+virtual+agents+ai+virtual+agents&asid=a1_ch10361&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=uzQ9wpXrENY,Video ad upload channel,19933,49,2026-07-10T14:26:54Z,google,video
2026/7/13,discovaz.com,FR IT,Learn more here. learn about create AI agent,,https://www.discovaz.com/dsr?q=get%20insights%20on%20create%20ai%20agent&arq=create+ai+agent&pub={placement}&rac=get+insights+on+create+ai+agent+start+learning+about+create+ai+agent+create+ai+agent&asid=a1_ch10332&terms=create+ai+agent&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=sBB4FPzThfw,Video ad upload channel,7458,9,2026-07-10T13:16:12Z,google,video
2026/7/13,discovaz.com,FR IT,Learn More. Read more about AI Virtual Agents,Exploring AI virtual agents: revolutionizing customer interaction - Discovaz,https://www.discovaz.com/dsr?q=exploring%20ai%20virtual%20agents&arq=ai+virtual+agent&pub={placement}&rac=exploring+ai+virtual+agents+ai+virtual+agent&asid=a1_ch8260&terms=ai+virtual+agent&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=eeDizhLvl80,Video ad upload channel,840,0,2026-06-22T13:56:30Z,google,video
2026/7/13,discovaz.com,FR IT,Learn more here. learn about Create AI Agent,Learn Broadly About Create AI Agent: Build Your Own Digital Helper in 2026 - Discovaz,https://www.discovaz.com/dsr?q=learn%20broadly%20about%20create%20ai%20agent%20&arq=create+ai+agent&pub={placement}&rac=learn+broadly+about+create+ai+agent+start+learning+about+create+ai+agent+create+ai+agent&asid=a1_ch10295&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=ZiOsFhtv7Ww,Video ad upload channel,26996,159,2026-07-10T12:13:36Z,google,video
2026/7/13,discovaz.com,FR IT,Learn more here. Learn about Start Skin Trading,Learn How to Start in Game Skin Trading in 2026 - Discovaz,https://www.discovaz.com/dsr?q=learn%20how%20to%20start%20in%20game%20skin%20trading&arq=start+skin+trading&pub={placement}&rac=learn+how+to+start+in+game+skin+trading+start+learning+about+start+skin+trading+start+skin+trading&asid=a1_ch10534&terms=start+skin+trading&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=vOSyPX8_Aew,Video ad upload channel,1448,3,2026-07-13T10:26:15Z,google,video
2026/7/13,discovaz.com,FR IT,Learn more here. Learn about Custom Build Software,Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz,https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub={placement}&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10576&terms=custom+build+software&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=iXMqIv_UDuw,Video ad upload channel,3134,3,2026-07-13T11:31:56Z,google,video
2026/7/13,discovaz.com,FR IT,Learn more. Read more info on AI Assistants,Use Cases of AI Assistants: Everyday Help You Can Trust - Discovaz,https://www.discovaz.com/dsr?q=use%20cases%20of%20ai%20assistants&arq=ai+assistants&pub={placement}&rac=use+cases+of+ai+assistants+read+more+info+on+ai+assistants+ai+assistants&asid=a1_ch10606&terms=ai+assistants&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=ecpDDa2iDFQ,Video ad upload channel,1646,0,2026-07-13T12:24:47Z,google,video
2026/7/13,discovaz.com,FR IT,Learn more. Read more info on AI Assistants,Use Cases of AI Assistants: Everyday Help You Can Trust - Discovaz,https://www.discovaz.com/dsr?q=use%20cases%20of%20ai%20assistants&arq=ai+assistants&pub={placement}&rac=use+cases+of+ai+assistants+read+more+info+on+ai+assistants+ai+assistants&asid=a1_ch10612&terms=ai+assistants&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=qoNPFUbtWJE,Video ad upload channel,1061,9,2026-07-13T12:29:41Z,google,video
2026/7/13,discovaz.com,FR IT,Learn more here. learn about Custom build software,Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz,https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub={placement}&rac=learn+broadly+on+custom+build+software+want+to+build+the+coolest+custom+skateboards+with+custom+build+software+making+a+unique+design+is+effortless+your+friends+might+envy+you+interested+learn+how+on+the+website+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10602&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=DSsjZk1o9JI,Video ad upload channel,1387,0,2026-07-13T12:21:51Z,google,video
2026/7/13,discovaz.com,FR IT,Learn more here. learn about AI Virtual Agents,Understanding AI virtual agents: Transforming communication - Discovaz,https://www.discovaz.com/dsr?q=learn%20more%20about%20ai%20virtual%20agents&arq=ai+virtual+agents&pub={placement}&rac=learn+more+about+ai+virtual+agents+start+learning+about+ai+virtual+agents+ai+virtual+agents&asid=a1_ch10334&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=-D-Oj73obfw,Video ad upload channel,33416,102,2026-07-10T13:19:08Z,google,video
2026/7/13,discovaz.com,FR IT,Learn more. Read more info on Custom build software,Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz,https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub={placement}&rac=learn+broadly+on+custom+build+software+custom+build+software&asid=a1_ch9011&terms=custom+build+software&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=M5zCPxXU-Fc,Video ad upload channel,146594,162,2026-07-02T13:38:17Z,google,video
2026/7/13,discovaz.com,DE,Erfahre mehr. Erfahre mehr uber Bausoftware,Individuelle Baupl?ne einfach mit Software erstellen - Discovaz,https://www.discovaz.com/dsr?q=wie%20man%20individuelle%20design%20mit%20bausoftware%20erstellt&arq=bausoftware&pub={placement}&rac=wie+man+individuelle+design+mit+bausoftware+erstellt+erfahre+mehr+uber+bausoftware+bausoftware&asid=a1_ch7569&terms=&locale=de_DE&ad_id={creative},https://www.youtube.com/watch?v=T-io53Ms184,Video ad upload channel,2388,0,2026-06-12T06:49:23Z,google,video
2026/7/13,discovaz.com,DE,Learn more here. learn about email marketing for new customers,Email Marketing for New Customers: A Simple Inbox Welcome - Discovaz,https://www.discovaz.com/dsr?q=read%20more%20about%20email%20marketing%20for%20new%20customers&arq=email+marketing+for+new+customers&pub={placement}&rac=read+more+about+email+marketing+for+new+customers+start+learning+about+email+marketing+for+new+customers+email+marketing+for+new+customers&asid=a1_ch10262&terms=email+marketing+for+new+customers&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=DRJZsVeSJDk,Video ad upload channel,2105,12,2026-07-10T10:54:08Z,google,video
2026/7/13,discovaz.com,DE,Erfahren Sie hier mehr. Erfahren Sie mehr über Heimarbeit im Bereich Verpackung und Etikettierung,Heimarbeit Verpackung & Etikettierung: Chancen und echte Jobs - Discovaz,https://www.discovaz.com/dsr?q=mehr+informationen+zu+heimarbeit+im+bereich+verpackung+und+etikettierung&de=mobile&arq=heimarbeit+im+bereich+verpackung+und+etikettierung&pub={placement}&rac=mehr+informationen+zu+heimarbeit+im+bereich+verpackung+und+etikettierung+beginnen+sie+mehr+ber+heimarbeit+im+bereich+verpackung+und+etikettierung+zu+lernen+heimarbeit+im+bereich+verpackung+und+etikettierung&asid=a1_ch4959&terms=&locale=de_DE&ad_id={creative},https://www.youtube.com/watch?v=qyc7D6JXkkY,Video ad upload channel,583094,1905,2026-05-05T13:04:44Z,google,video
2026/7/13,discovaz.com,DE,Erfahren Sie hier mehr. lernen Sie Allgemeines Wissen über die Fernverwaltung von KI,Fernverwaltung von KI: Ein einfacher Wegweiser für alle - Discovaz,https://www.discovaz.com/dsr?q=allgemeines+wissen+über+die+fernverwaltung+von+ki&de=m&arq=kifernverwaltungstools&pub=google.com&rac=allgemeines+wissen+über+die+fernverwaltung+von+ki+beginnen+sie+mit+dem+lernen+über+allgemeines+wissen+über+die+fernverwaltung+von+ki+kifernverwaltungstools&asid=b15_ch1&locale=de_DE&ad_id={creative},https://www.youtube.com/watch?v=tgZrCT3KmFY,Video ad upload channel,36660,64,2026-04-14T10:44:20Z,google,video
2026/7/13,discovaz.com,DE FR IT,Learn more here. learn about Phone Packages For Smbs For You,Choosing a Phone Package for Your Small Business - Discovaz,https://www.discovaz.com/dsr?q=learn%20more%20info%20on%20phone%20packages%20for%20smbs%20for%20you&arq=phone+packages+for+smbs+for+you&pub={placement}&rac=learn+more+info+on+phone+packages+for+smbs+for+you+start+learning+about+phone+packages+for+smbs+for+you+phone+packages+for+smbs+for+you&asid=a1_ch10202&terms=phone+packages+for+smbs+for+you&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=feUbhMy6vH8,Video ad upload channel,7536,29,2026-07-09T13:08:54Z,google,video
2026/7/13,discovaz.com,DE,Mehr erfahren. Lesen Sie weitere Informationen über Bausoftware,Wie man mit Bausoftware ein individuelles Auto erstellt - Discovaz,https://www.discovaz.com/dsr?q=wie+man+mit+bausoftware+eine+individuelles+auto+erstellt&de=m&arq=bausoftware&pub=google.com&rac=wie+man+mit+bausoftware+eine+individuelles+auto+erstellt++m?chten+sie+ihr+traumauto+bauen+bausoftware+kann+ihnen+helfen+ihre+eigenen+ideen+auf+unterhaltsame+und+einfache+weise+zum+leben+zu+erwecken+erfahren+sie+mehr+über+bausoftware+auf+der+website+lesen+sie+weitere+informationen+über+bausoftware+bausoftware&asid=b15_ch97&locale=de_DE&ad_id={creative},https://www.youtube.com/watch?v=mebenRYpD9E,Click & Create,161629,0,2025-11-18T14:09:27Z,google,video
2026/7/13,discovaz.com,DE FR IT,Learn more here. learn about Packaging Industry,The Friendly World of Boxes and Bottles: General Knowledge of Packaging Industry - Discovaz,https://www.discovaz.com/dsr?q=general%20knowledge%20of%20packaging%20industry%20&arq=packaging+industry&pub={placement}&rac=general+knowledge+of+packaging+industry+start+learning+about+packaging+industry+packaging+industry&asid=a1_ch10320&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=M0rX4WZDjtA,Video ad upload channel,9370,24,2026-07-10T12:59:44Z,google,video
2026/7/13,discovaz.com,DE,Hier mehr erfahren. Erfahren Sie etwas uber Benutzerdefinierte Build Software,Allgemeine Informationen von Custom Build Software: Warum sich Ma?arbeit 2026 auszahlt - Discovaz,https://www.discovaz.com/dsr?q=allgemeine%20informationen%20von%20custom%20build%20software&arq=benutzerdefinierte+build+software&pub={placement}&rac=allgemeine+informationen+von+custom+build+software+beginnen+sie+uber+benutzerdefinierte+build+software+zu+lernen+benutzerdefinierte+build+software&asid=a1_ch8122&terms=&locale=de_DE&ad_id={creative},https://www.youtube.com/watch?v=mtUD15kUXZ0,Video ad upload channel,1497025,1624,2026-06-19T11:46:35Z,google,video
2026/7/13,discovaz.com,DE FR IT,Learn more. Read more info on Custom Construction Software,Get Powerful Insights From Custom Construction Software - Discovaz,https://www.discovaz.com/dsr?q=get%20insights%20on%20custom%20construction%20software&arq=custom+construction+software&pub={placement}&rac=get+insights+on+custom+construction+software+custom+construction+software&asid=a1_ch10309&terms=custom+construction+software&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=CuAOl30ouK0,Video ad upload channel,11154,23,2026-07-10T12:37:16Z,google,video
2026/7/13,discovaz.com,DE,Mehr erfahren. Weitere Informationen finden Sie unter Flughafenbetrieb,Allgemeines Wissen über die Flughafenarbeit: Ein Blick hinter die Kulissen - Discovaz,https://www.discovaz.com/dsr?q=allgemeines%20wissen%20uber%20die%20flughafenarbeit&arq=flughafenbetrieb&pub={placement}&rac=allgemeines+wissen+uber+die+flughafenarbeit+flughafenbetrieb&asid=a1_ch8111&terms=flughafenbetrieb&locale=de_DE&ad_id={creative},https://www.youtube.com/watch?v=SZMUJI3n4nA,Video ad upload channel,1201244,3328,2026-06-19T11:15:31Z,google,video
2026/7/13,discovaz.com,DE FR IT,Learn more here. learn about build your own AI agent ecommerce,Learn More About Build Your Own AI Agent Ecommerce - Discovaz,https://www.discovaz.com/dsr?q=learn%20more%20about%20build%20your%20own%20ai%20agent%20ecommerce&arq=build+your+own+ai+agent+ecommerce&pub={placement}&rac=learn+more+about+build+your+own+ai+agent+ecommerce+start+learning+about+build+your+own+ai+agent+ecommerce+build+your+own+ai+agent+ecommerce&asid=a1_ch10163&terms=build+your+own+ai+agent+ecommerce&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=-EDtrf9ypd8,Video ad upload channel,66,0,2026-07-09T12:06:51Z,google,video
2026/7/13,discovaz.com,DE FR IT,Learn more here. learn about Construction Software,Exploring construction software: tools for modern builders - Discovaz,https://www.discovaz.com/dsr?q=exploring%20construction%20software&arq=construction+software&pub={placement}&rac=exploring+construction+software+want+to+create+your+own+dream+house+with+construction+software+creating+entire+houses+might+be+easy+and+fun+unleash+your+creativity+and+your+ideal+room+may+become+reality+learn+more+about+construction+software+start+learning+about+construction+software+construction+software&asid=a1_ch10374&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=PHianmgx3zg,Video ad upload channel,21208,18,2026-07-10T15:06:04Z,google,video
2026/7/13,discovaz.com,DE IT JP,Learn more here. learn about Energy Management Tools,Learn Broadly About Energy Management Tools - Discovaz,https://www.discovaz.com/dsr?q=learn%20broadly%20about%20of%20energy%20management%20tools&arq=energy+management+tools&pub={placement}&rac=learn+broadly+about+of+energy+management+tools+start+learning+about+energy+management+tools+energy+management+tools&asid=a1_ch7894&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=ge6AqPsDunY,Video ad upload channel,3359,7,2026-06-17T08:34:02Z,google,video
2026/7/13,discovaz.com,DE FR GB IT,Learn more. Read more info on builder software,Learn How to Build Jersey With Builder Software for Your Team - Discovaz,https://www.discovaz.com/dsr?q=learn%20how%20to%20build%20jersey%20with%20builder%20software&arq=builder+software&pub={placement}&rac=learn+how+to+build+jersey+with+builder+software+read+more+info+on+builder+software+builder+software&asid=a1_ch9171&terms=builder+software&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=ajYQdq8Vn94,Video ad upload channel,10382,7,2026-07-03T11:17:46Z,google,video
2026/7/13,discovaz.com,DE FR GB IT JP,Learn more here. learn about Custom build software,Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz,https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub={placement}&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch7312&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=C9UKDiPNEGc,Video ad upload channel,626422,1429,2026-06-09T11:17:21Z,google,video
2026/7/13,discovaz.com,DE FR IT,Learn more here. learn about electronic test equipment,Learn Broadly on Electronic Test Equipment in 2026 - Discovaz,https://www.discovaz.com/dsr?q=learn%20broadly%20on%20electronic%20test%20equipment&arq=electronic+test+equipment&pub={placement}&rac=that+motorcycle+you+want+you+may+have+the+opportunity+to+receive+it+so+that+you+may+help+manufacturers+improve+them+and+possibly+get+paid+get+insights+on+electronics+test+equipment&asid=a1_ch10346&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=mzSla9q3Ou8,Video ad upload channel,4544,50,2026-07-10T13:47:46Z,google,video
2026/7/13,discovaz.com,DE FR IT,Learn more here. learn about create ai agent,Create Your Own AI Agent in Two Happy Hours - Discovaz,https://www.discovaz.com/dsr?q=read%20more%20about%20create%20your%20own%20ai%20agent&arq=create+ai+agent&pub={placement}&rac=read+more+about+create+your+own+ai+agent+start+learning+about+create+ai+agent+create+ai+agent&asid=a1_ch10337&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=dTLhSJRxWVw,Video ad upload channel,11172,53,2026-07-10T13:27:54Z,google,video
2026/7/13,discovaz.com,DE,Mehr hier erfahren. Erfahren Sie etwas uber E Mail Marketing fur Neukunden,Erfahren Sie mehr über E-Mail Marketing für Neukunden: Ihr Weg zum 40-fachen Erfolg - Discovaz,https://www.discovaz.com/dsr?q=erfahren%20sie%20mehr%20uber%20e%20mail%20marketing%20fur%20neukunden&arq=e+mail+marketing+fur+neukunden&pub={placement}&rac=erfahren+sie+mehr+uber+e+mail+marketing+fur+neukunden+beginnen+sie+mehr+uber+e+mail+marketing+fur+neukunden+zu+lernen+e+mail+marketing+fur+neukunden&asid=a1_ch8268&terms=e+mail+marketing+fur+neukunden&locale=de_DE&ad_id={creative},https://www.youtube.com/watch?v=8Crlnkzsg4k,Video ad upload channel,432110,1629,2026-06-22T14:21:05Z,google,video
2026/7/13,discovaz.com,DE FR GB IT,Learn more here. learn about MBA programs,Learn More About MBA Programs and the Path to Your Dream Career - Discovaz,https://www.discovaz.com/dsr?q=learn%20more%20about%20mba%20programs&arq=mba+programs&pub={placement}&rac=learn+more+about+mba+programs+think+fun+on+water+is+only+for+the+rich+thanks+to+mba+programs+companies+may+send+various+products+for+testing+to+ordinary+people+it+might+be+more+accessible+than+you+think+dont+miss+out+learn+more+about+mba+programs&asid=a1_ch8371&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=WYSzlpqU5iQ,Video ad upload channel,627,0,2026-06-23T14:38:41Z,google,video
2026/7/13,discovaz.com,DE FR IT JP,Learn more here. learn about AI Phone Agent,The Best Use Cases of AI Phone Agents in 2026: From NASA Robots to Happy Customers - Discovaz,https://www.discovaz.com/dsr?q=use%20cases%20of%20ai%20phone%20agents&arq=ai+phone+agent&pub={placement}&rac=use+cases+of+ai+phone+agents+start+learning+about+ai+phone+agent+ai+phone+agent&asid=a1_ch8916&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=uWLS4RMfBck,Video ad upload channel,42691,25,2026-07-01T14:18:48Z,google,video
2026/7/13,discovaz.com,DE US,Learn More Here. Learn more about AI Application Security,AI Application Security Methods Explained for Beginners - Discovaz,https://www.discovaz.com/dsr?q=ai+application+security+methods+explained&de=mobile&arq=ai+application+security&pub={placement}&rac=learn+more+about+ai+application+security+methods&asid=a1_ch4818&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=Dli7LTSoJg0,Video ad upload channel,62131,205,2026-05-01T18:33:09Z,google,video
2026/7/13,discovaz.com,DE,Mehr hier erfahren. Erfahren Sie etwas uber E Mail Marketing fur Neukunden,Erfahre mehr über E-Mail-Marketing für Neukunden: Dein Weg zum 40-fachen ROI im Jahr 2026 - Discovaz,https://www.discovaz.com/dsr?q=erfahre%20mehr%20uber%20e%20mail%20marketing%20fur%20neukunden&arq=e+mail+marketing+fur+neukunden&pub={placement}&rac=erfahre+mehr+uber+e+mail+marketing+fur+neukunden+beginnen+sie+etwas+uber+e+mail+marketing+fur+neukunden+zu+lernen+e+mail+marketing+fur+neukunden&asid=a1_ch7917&terms=e+mail+marketing+fur+neukunden&locale=de_DE&ad_id={creative},https://www.youtube.com/watch?v=CstG8dn6jKA,Video ad upload channel,1021106,3011,2026-06-17T11:08:00Z,google,video
2026/7/13,discovaz.com,DE FR IT,Learn more here. learn about Custom build software,Learn Broadly on Custom Build Software Avatars for Fun and Business - Discovaz,https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software%20avatars&arq=custom+build+software&pub={placement}&rac=learn+broadly+on+custom+build+software+avatars+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10570&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=z9gRJCxY8GI,Video ad upload channel,321,0,2026-07-13T11:17:14Z,google,video
2026/7/13,discovaz.com,DE FR IT,Learn more here. Start learning about Custom Build Software,Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz,https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub={placement}&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10578&terms=custom+build+software&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=sv-qALS8zfQ,Video ad upload channel,4180,1,2026-07-13T11:37:12Z,google,video
2026/7/13,discovaz.com,DE,Hier mehr erfahren. Erfahren Sie etwas uber Benutzerdefinierte Build Software,Allgemeine Informationen von Custom Build Software: Warum sich Ma?arbeit 2026 auszahlt - Discovaz,https://www.discovaz.com/dsr?q=allgemeine%20informationen%20von%20custom%20build%20software&arq=&pub={placement}&rac=allgemeine+informationen+von+custom+build+software+beginnen+sie+uber+benutzerdefinierte+build+software+zu+lernen+benutzerdefinierte+build+software&asid=a1_ch8119&terms=&locale=de_DE&ad_id={creative},https://www.youtube.com/watch?v=AkT3GOOJTfE,Video ad upload channel,641790,1096,2026-06-19T11:40:59Z,google,video
2026/7/13,discovaz.com,DE GB,Learn more here. learn about event companies,Learn More About Event Companies and the Magic of 2026 Planning - Discovaz,https://www.discovaz.com/dsr?q=learn%20more%20about%20event%20companies&arq=event+companies&pub={placement}&rac=learn+more+about+event+companies+start+learning+about+event+companies+event+companies&asid=a1_ch7948&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=z8Qc9e3E8c4,Video ad upload channel,386699,1370,2026-06-17T12:43:32Z,google,video
2026/7/13,discovaz.com,DE,Mehr erfahren hier. Erfahren Sie mehr uber Unbewaffnetes Sicherheitspersonal,Entdecken Sie weitere Informationen über unbewaffnete Sicherheitskr?fte für Ihr Event - Discovaz,https://www.discovaz.com/dsr?q=entdecken%20sie%20weitere%20informationen%20uber%20unbewaffnete%20sicherheitskrafte&arq=unbewaffnetes+sicherheitspersonal&pub={placement}&rac=entdecken+sie+weitere+informationen+uber+unbewaffnete+sicherheitskrafte+beginnen+sie+mehr+uber+unbewaffnetes+sicherheitspersonal+zu+lernen+unbewaffnetes+sicherheitspersonal&asid=a1_ch10621&terms=&locale=de_DE&ad_id={creative},https://www.youtube.com/watch?v=TsIVZDahfHs,Video ad upload channel,2985,1,2026-07-13T12:41:18Z,google,video
2026/7/13,discovaz.com,DE FR IT,Learn more. Read more info on AI Virtual Agents,23 Everyday Use Cases of AI Virtual Agents Already Running Errands for You - Discovaz,https://www.discovaz.com/dsr?q=use%20cases%20of%20ai%20virtual%20agents&arq=ai+virtual+agents&pub={placement}&rac=use+cases+of+ai+virtual+agents+read+more+info+on+ai+virtual+agents+ai+virtual+agents&asid=a1_ch10618&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=-qri1KWfluk,Video ad upload channel,6943,20,2026-07-13T12:37:28Z,google,video
2026/7/13,discovaz.com,DE,Mehr erfahren Sie hier. Erfahren Sie mehr uber ma?geschneiderte Bau Software,Erfahren Sie mehr über benutzerdefinierte Bau Software für moderne Projekte - Discovaz,https://www.discovaz.com/dsr?q=erfahren%20sie%20mehr%20uber%20benutzerdefinierte%20bau%20software&arq=mabgeschneiderte+bau+software&pub={placement}&rac=erfahren+sie+mehr+uber+benutzerdefinierte+bau+software+beginnen+sie+mit+infos+uber+mageschneiderte+bau+software+mabgeschneiderte+bau+software&asid=a1_ch7274&terms=mabgeschneiderte+bau+software&locale=de_DE&ad_id={creative},https://www.youtube.com/watch?v=tL4DTxiW2Xk,Video ad upload channel,171145,134,2026-06-09T08:54:02Z,google,video
2026/7/13,discovaz.com,DE,Mehr erfahren. Lesen Sie mehr uber medizinische Software 2026,Medizinische Software 2026 entdecken: Wie smarte Technik deine Gesundheit schützt - Discovaz,https://www.discovaz.com/dsr?q=medizinische%20software%202026%20entdecken&arq=medizinische+software+2026&pub={placement}&rac=medizinische+software+2026+entdecken+lesen+sie+mehr+uber+medizinische+software+2026+medizinische+software+2026&asid=a1_ch6999&terms=&locale=de_DE&ad_id={creative},https://www.youtube.com/watch?v=H9oRdubIlR0,Video ad upload channel,978462,2792,2026-06-04T10:27:24Z,google,video
2026/7/13,discovaz.com,DE FR IT,Learn more here. learn about iphones on installments,Discover More Information About iPhones on Installments and 0% Interest Plans - Discovaz,https://www.discovaz.com/dsr?q=discover%20more%20information%20about%20iphones%20on%20installments&arq=iphones+on+installments&pub={placement}&rac=discover+more+information+about+iphones+on+installments+start+learning+about+iphones+on+installments+iphones+on+installments&asid=a1_ch10269&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=7ETseGgi3cI,Video ad upload channel,10027,42,2026-07-10T11:10:08Z,google,video
2026/7/13,discovaz.com,DE FR GB IT JP,Learn more here. learn about Learn broadly on custom build software,Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz,https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub={placement}&rac=learn+broadly+on+custom+build+software+start+learning+about+learn+broadly+on+custom+build+software+custom+build+software&asid=a1_ch7060&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=zhbGy71ZckA,Video ad upload channel,14434,0,2026-06-05T05:48:35Z,google,video
2026/7/13,discovaz.com,DE,Mehr entdecken hier. Erfahren Sie mehr uber Energiemanagement,Lessen Sie mehr über Energiemanagement: Wie Sie 2026 Kosten senken und das Klima schützen - Discovaz,https://www.discovaz.com/dsr?q=lessen%20sie%20mehr%20uber%20energiemanagement&arq=energiemanagement&pub={placement}&rac=lessen+sie+mehr+uber+energiemanagement+beginnen+sie+mehr+uber+energiemanagement+zu+lernen+energiemanagement&asid=a1_ch10292&terms=energiemanagement&locale=de_DE&ad_id={creative},https://www.youtube.com/watch?v=G_peQvhsjuA,Video ad upload channel,5119,5,2026-07-10T12:03:04Z,google,video
2026/7/13,discovaz.com,DE FR IT,Learn more. Read more info on Custom Construction Software,A Friendly Look at Custom Construction Software for Modern Builders - Discovaz,https://www.discovaz.com/dsr?q=explore%20more%20about%20custom%20construction%20software&arq=custom+construction+software&pub={placement}&rac=explore+more+about+custom+construction+software+custom+construction+software&asid=a1_ch10313&terms=custom+construction+software&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=pwzS3ErA7HE,Video ad upload channel,25342,25,2026-07-10T12:42:23Z,google,video
2026/7/13,discovaz.com,DE FR IT,Learn more here. learn about SME phone packages,Get Insights on SME Phone Packages: Simple Modern Business Guide - Discovaz,https://www.discovaz.com/dsr?q=get%20insights%20on%20sme%20phone%20packages&arq=sme+phone+packages&pub={placement}&rac=get+insights+on+sme+phone+packages+start+learning+about+sme+phone+packages+sme+phone+packages&asid=a1_ch10194&terms=sme+phone+packages&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=tAGPpZXBetM,Video ad upload channel,1438,0,2026-07-09T12:55:13Z,google,video
2026/7/13,discovaz.com,DE,Erfahre mehr. Entdecken Sie weitere Informationen uber Bau Software,Entdecken Sie weitere Informationen über Bau Software für Ihren Erfolg - Discovaz,https://www.discovaz.com/dsr?q=entdecken%20sie%20weitere%20informationen%20uber%20bau%20software&arq=bau+software&pub={placement}&rac=entdecken+sie+weitere+informationen+uber+bau+software+entdecken+sie+weitere+informationen+uber+bau+software+bau+software&asid=a1_ch7074&terms=&locale=de_DE&ad_id={creative},https://www.youtube.com/watch?v=eCtug26JhrU,Video ad upload channel,1668548,1554,2026-06-05T06:48:36Z,google,video
